cik,filingDate,issuerTradingSymbol,reportingOwnerName,reportingOwnerRelationship,accessionNumber,transactionType,transactionDate,transactionCode,transactionShares,transactionPricePerShare,sharesOwnedFollowingTransaction,directOrIndirectOwnership,securityTitle,underlyingSecurityTitle,underlyingSecurityShares,exercisePrice,expirationDate
813828,2017-04-04,"CBS, CBS.A",Morris Doug,,0001225208-17-007553,derivative,2017-04-01,A,313.0,69.36,23801.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,313.0,,
813828,2017-04-04,"CBS, CBS.A",Morris Doug,,0001225208-17-007553,derivative,2017-04-01,A,309.0,70.36,23558.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,309.0,,
813828,2017-04-04,"CBS, CBS.A",REDSTONE SHARI,,0001225208-17-007554,derivative,2017-04-01,A,215.0,69.36,13885.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,215.0,,
813828,2017-04-04,"CBS, CBS.A",ANDELMAN DAVID R,,0001225208-17-007551,derivative,2017-04-01,A,257.0,69.36,27513.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,257.0,,
813828,2017-04-04,"CBS, CBS.A",COUNTRYMAN GARY L,,0001225208-17-007555,derivative,2017-04-01,A,17.0,69.36,6603.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,17.0,,
813828,2017-04-04,"CBS, CBS.A",Kopelson Arnold,,0001225208-17-007556,derivative,2017-04-01,A,9.0,70.36,3610.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,9.0,,
813828,2017-04-04,"CBS, CBS.A",CALIFANO JOSEPH A,,0001225208-17-007557,derivative,2017-04-01,A,13.0,70.36,3182.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,13.0,,
813828,2017-04-04,"CBS, CBS.A",CALIFANO JOSEPH A,,0001225208-17-007557,derivative,2017-04-01,A,13.0,69.36,3208.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,13.0,,
813828,2017-04-04,"CBS, CBS.A",COUNTRYMAN GARY L,,0001225208-17-007555,derivative,2017-04-01,A,17.0,70.36,6593.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,17.0,,
813828,2017-04-04,"CBS, CBS.A",REDSTONE SHARI,,0001225208-17-007554,derivative,2017-04-01,A,212.0,70.36,13717.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,212.0,,
813828,2017-04-04,"CBS, CBS.A",Kopelson Arnold,,0001225208-17-007556,derivative,2017-04-01,A,9.0,69.36,3613.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,9.0,,
813828,2017-05-31,"CBS, CBS.A",COHEN WILLIAM S,,0001225208-17-010629,non_derivative,2017-05-26,A,30.0,61.57,61217.0,D,CBS Class B common stock,,,,
813828,2017-05-31,"CBS, CBS.A",CALIFANO JOSEPH A,,0001225208-17-010628,non_derivative,2017-05-26,A,30.0,61.57,63229.0,D,CBS Class B common stock,,,,
813828,2017-05-31,"CBS, CBS.A",ANDELMAN DAVID R,,0001225208-17-010627,non_derivative,2017-05-26,A,30.0,61.57,63762.0,D,CBS Class B common stock,,,,
813828,2017-05-31,"CBS, CBS.A",Minow Martha L.,,0001225208-17-010626,derivative,2017-05-26,A,2166.0,0.0,2166.0,D,Restricted Share Units,CBS Class B common stock,2166.0,,
813828,2017-06-06,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-010982,non_derivative,2017-06-04,M,7636.0,0.0,330493.0,D,CBS Class B common stock,,,,
813828,2017-06-06,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-010982,non_derivative,2017-06-04,F,4275.0,61.3,326218.0,D,CBS Class B common stock,,,,
813828,2017-06-06,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-010982,derivative,2017-06-04,M,7636.0,0.0,0.0,D,Restricted Share Units,CBS Class B common stock,7636.0,,
813828,2017-06-23,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-011580,non_derivative,2017-06-22,S,5270.0,62.27,55052.0,D,CBS Class B common stock,,,,
813828,2017-06-23,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-011580,derivative,2017-06-22,M,5270.0,0.0,57971.0,D,Employee Stock Option (right to buy),CBS Class B common stock,5270.0,23.19,2019-03-01
813828,2017-06-23,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-011580,non_derivative,2017-06-22,M,5270.0,23.19,60322.0,D,CBS Class B common stock,,,,
813828,2017-06-30,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-011799,non_derivative,2017-06-30,M,200000.0,29.44,1232652.0,D,CBS Class B common stock,,,,
813828,2017-06-30,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-011799,non_derivative,2017-06-30,S,200000.0,63.8384,1032652.0,D,CBS Class B common stock,,,,
813828,2017-06-30,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-011799,derivative,2017-06-30,M,200000.0,0.0,800000.0,D,Employee Stock Option (right to buy),CBS Class B common stock,200000.0,29.44,2020-02-23
813828,2017-07-05,"CBS, CBS.A",COHEN WILLIAM S,,0001225208-17-012289,derivative,2017-07-01,A,379.0,64.81,32056.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,379.0,,
813828,2017-07-05,"CBS, CBS.A",Kopelson Arnold,,0001225208-17-012290,derivative,2017-07-01,A,11.0,63.78,3624.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,11.0,,
813828,2017-07-05,"CBS, CBS.A",Kopelson Arnold,,0001225208-17-012290,derivative,2017-07-01,A,10.0,64.81,3620.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,10.0,,
813828,2017-07-05,"CBS, CBS.A",ANDELMAN DAVID R,,0001225208-17-012287,derivative,2017-07-01,A,276.0,64.81,27525.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,276.0,,
813828,2017-07-05,"CBS, CBS.A",CALIFANO JOSEPH A,,0001225208-17-012288,derivative,2017-07-01,A,15.0,63.78,3223.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,15.0,,
813828,2017-07-05,"CBS, CBS.A",REDSTONE SHARI,,0001225208-17-012294,derivative,2017-07-01,A,235.0,63.78,14120.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,235.0,,
813828,2017-07-05,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-012293,non_derivative,2017-07-05,M,5270.0,23.19,60322.0,D,CBS Class B common stock,,,,
813828,2017-07-05,"CBS, CBS.A",ANDELMAN DAVID R,,0001225208-17-012287,derivative,2017-07-01,A,281.0,63.78,27794.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,281.0,,
813828,2017-07-05,"CBS, CBS.A",COUNTRYMAN GARY L,,0001225208-17-012291,derivative,2017-07-01,A,19.0,63.78,6622.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,19.0,,
813828,2017-07-05,"CBS, CBS.A",REDSTONE SHARI,,0001225208-17-012294,derivative,2017-07-01,A,231.0,64.81,13948.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,231.0,,
813828,2017-07-05,"CBS, CBS.A",Minow Martha L.,,0001225208-17-012292,derivative,2017-07-01,A,195.0,63.78,195.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,195.0,,
813828,2017-07-05,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-012293,non_derivative,2017-07-05,S,5270.0,64.08,55052.0,D,CBS Class B common stock,,,,
813828,2017-07-05,"CBS, CBS.A",COUNTRYMAN GARY L,,0001225208-17-012291,derivative,2017-07-01,A,19.0,64.81,6612.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,19.0,,
813828,2017-07-05,"CBS, CBS.A",COHEN WILLIAM S,,0001225208-17-012289,derivative,2017-07-01,A,386.0,63.78,32369.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,386.0,,
813828,2017-07-05,"CBS, CBS.A",Morris Doug,,0001225208-17-012295,derivative,2017-07-01,A,358.0,63.78,24159.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,358.0,,
813828,2017-07-05,"CBS, CBS.A",Morris Doug,,0001225208-17-012295,derivative,2017-07-01,A,352.0,64.81,23910.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,352.0,,
813828,2017-07-05,"CBS, CBS.A",Minow Martha L.,,0001225208-17-012292,derivative,2017-07-01,A,192.0,64.81,192.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,192.0,,
813828,2017-07-05,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-012293,derivative,2017-07-05,M,5270.0,0.0,52701.0,D,Employee Stock Option (right to buy),CBS Class B common stock,5270.0,23.19,2019-03-01
813828,2017-07-05,"CBS, CBS.A",CALIFANO JOSEPH A,,0001225208-17-012288,derivative,2017-07-01,A,14.0,64.81,3196.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,14.0,,
813828,2017-07-12,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-012575,derivative,2017-07-11,M,8167.0,0.0,70884.0,D,Employee Stock Option (right to buy),CBS Class B common stock,8167.0,23.19,2019-03-01
813828,2017-07-12,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-012575,non_derivative,2017-07-11,S,8167.0,63.783,0.0,D,CBS Class B common stock,,,,
813828,2017-07-12,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-012575,non_derivative,2017-06-12,G,670.0,0.0,23295.0,D,CBS Class B common stock,,,,
813828,2017-07-12,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-012575,non_derivative,2017-07-11,M,8167.0,23.19,8167.0,D,CBS Class B common stock,,,,
813828,2017-07-14,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-012615,non_derivative,2017-07-12,M,200000.0,29.44,1232652.0,D,CBS Class B common stock,,,,
813828,2017-07-14,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-012615,non_derivative,2017-07-12,S,5200.0,64.3148,1227452.0,D,CBS Class B common stock,,,,
813828,2017-07-14,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-012615,derivative,2017-07-12,M,200000.0,0.0,600000.0,D,Employee Stock Option (right to buy),CBS Class B common stock,200000.0,29.44,2020-02-23
813828,2017-08-04,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-013306,non_derivative,2017-08-02,S,5270.0,65.4,55052.0,D,CBS Class B common stock,,,,
813828,2017-08-04,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-013306,non_derivative,2017-08-02,M,5270.0,23.19,60322.0,D,CBS Class B common stock,,,,
813828,2017-08-04,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-013306,derivative,2017-08-02,M,5270.0,0.0,47431.0,D,Employee Stock Option (right to buy),CBS Class B common stock,5270.0,23.19,2019-03-01
813828,2017-08-07,"CBS, CBS.A",Klieger Robert N.,,0001225208-17-013348,derivative,2017-08-03,A,1543.0,0.0,1543.0,D,Restricted Share Units,CBS Class B common stock,1543.0,,
813828,2017-08-10,"CBS, CBS.A",COUNTRYMAN GARY L,,0001225208-17-013719,non_derivative,2017-08-09,M,5093.0,25.2,60336.0,D,CBS Class B common stock,,,,
813828,2017-08-10,"CBS, CBS.A",COUNTRYMAN GARY L,,0001225208-17-013719,non_derivative,2017-08-09,S,5093.0,64.3051,55243.0,D,CBS Class B common stock,,,,
813828,2017-08-10,"CBS, CBS.A",COUNTRYMAN GARY L,,0001225208-17-013719,derivative,2017-08-09,M,5093.0,0.0,0.0,D,Director Stock Option (right to buy),CBS Class B common stock,5093.0,25.2,2018-01-31
813828,2017-08-10,"CBS, CBS.A",CALIFANO JOSEPH A,,0001225208-17-013718,non_derivative,2017-08-09,M,5093.0,25.2,68322.0,D,CBS Class B common stock,,,,
813828,2017-08-10,"CBS, CBS.A",CALIFANO JOSEPH A,,0001225208-17-013718,non_derivative,2017-08-09,S,5093.0,63.045,63229.0,D,CBS Class B common stock,,,,
813828,2017-08-10,"CBS, CBS.A",CALIFANO JOSEPH A,,0001225208-17-013718,derivative,2017-08-09,M,5093.0,0.0,0.0,D,Director Stock Option (right to buy),CBS Class B common stock,5093.0,25.2,2018-01-31
813828,2017-08-11,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-013948,non_derivative,2017-08-10,M,8167.0,23.19,31062.0,D,CBS Class B common stock,,,,
813828,2017-08-11,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-013948,non_derivative,2017-08-10,S,200.0,66.44,30862.0,D,CBS Class B common stock,,,,
813828,2017-08-11,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-013948,derivative,2017-08-10,M,8167.0,0.0,62717.0,D,Employee Stock Option (right to buy),CBS Class B common stock,8167.0,23.19,2019-03-01
813828,2017-08-16,"CBS, CBS.A",Liding Lawrence,,0001225208-17-014102,non_derivative,2017-08-14,M,1261.0,0.0,22008.0,D,CBS Class B common stock,,,,
813828,2017-08-16,"CBS, CBS.A",Liding Lawrence,,0001225208-17-014102,non_derivative,2017-08-14,F,651.0,66.28,21357.0,D,CBS Class B common stock,,,,
813828,2017-08-16,"CBS, CBS.A",Liding Lawrence,,0001225208-17-014102,derivative,2017-08-14,M,1261.0,0.0,1262.0,D,Restricted Share Units,CBS Class B common stock,1261.0,,
813828,2017-08-24,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-014349,non_derivative,2017-08-22,M,150000.0,29.44,1182652.0,D,CBS Class B common stock,,,,
813828,2017-08-24,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-014349,non_derivative,2017-08-22,S,4600.0,65.9035,1178052.0,D,CBS Class B common stock,,,,
813828,2017-08-24,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-014349,derivative,2017-08-22,M,150000.0,0.0,250000.0,D,Employee Stock Option (right to buy),CBS Class B common stock,150000.0,29.44,2020-02-23
813828,2017-08-25,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-014372,derivative,2017-08-23,M,150000.0,0.0,100000.0,D,Employee Stock Option (right to buy),CBS Class B common stock,150000.0,29.44,2020-02-23
813828,2017-08-25,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-014372,non_derivative,2017-08-23,M,150000.0,29.44,1182652.0,D,CBS Class B common stock,,,,
813828,2017-08-25,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-014372,non_derivative,2017-08-23,S,150000.0,64.6827,1032652.0,D,CBS Class B common stock,,,,
813828,2017-09-13,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-014971,non_derivative,2017-09-11,M,47431.0,23.19,102483.0,D,CBS Class B common stock,,,,
813828,2017-09-13,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-014971,non_derivative,2017-09-11,S,54131.0,58.4029,48352.0,D,CBS Class B common stock,,,,
813828,2017-09-13,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-014971,derivative,2017-09-11,M,47431.0,0.0,0.0,D,Employee Stock Option (right to buy),CBS Class B common stock,47431.0,23.19,2019-03-01
813828,2017-09-21,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-015188,non_derivative,2017-09-19,M,100000.0,29.44,1132652.0,D,CBS Class B common stock,,,,
813828,2017-09-21,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-015188,non_derivative,2017-09-19,S,67384.0,57.7874,1115268.0,D,CBS Class B common stock,,,,
813828,2017-09-21,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-015188,derivative,2017-09-19,M,100000.0,0.0,0.0,D,Employee Stock Option (right to buy),CBS Class B common stock,100000.0,29.44,2020-02-23
813828,2017-09-22,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-015206,non_derivative,2017-09-20,S,150000.0,59.0448,1032652.0,D,CBS Class B common stock,,,,
813828,2017-09-22,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-015206,non_derivative,2017-09-20,M,150000.0,34.06,1182652.0,D,CBS Class B common stock,,,,
813828,2017-09-22,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-015206,derivative,2017-09-20,M,150000.0,0.0,590305.0,D,Employee Stock Option (right to buy),CBS Class B common stock,150000.0,34.06,2020-10-18
813828,2017-10-03,"CBS, CBS.A",Minow Martha L.,,0001225208-17-015820,derivative,2017-10-01,A,266.0,58.43,458.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,266.0,,
813828,2017-10-03,"CBS, CBS.A",Minow Martha L.,,0001225208-17-015820,derivative,2017-10-01,A,268.0,58.0,463.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,268.0,,
813828,2017-10-03,"CBS, CBS.A",COHEN WILLIAM S,,0001225208-17-015819,derivative,2017-10-01,A,389.0,58.0,32758.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,389.0,,
813828,2017-10-03,"CBS, CBS.A",COHEN WILLIAM S,,0001225208-17-015819,derivative,2017-10-01,A,387.0,58.43,32443.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,387.0,,
813828,2017-10-03,"CBS, CBS.A",ANDELMAN DAVID R,,0001225208-17-015818,derivative,2017-10-01,A,307.0,58.43,27832.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,307.0,,
813828,2017-10-03,"CBS, CBS.A",ANDELMAN DAVID R,,0001225208-17-015818,derivative,2017-10-01,A,309.0,58.0,28103.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,309.0,,
813828,2017-10-03,"CBS, CBS.A",Klieger Robert N.,,0001225208-17-015821,derivative,2017-10-01,A,215.0,58.0,215.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,215.0,,
813828,2017-10-03,"CBS, CBS.A",Klieger Robert N.,,0001225208-17-015821,derivative,2017-10-01,A,213.0,58.43,213.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,213.0,,
813828,2017-10-03,"CBS, CBS.A",Morris Doug,,0001225208-17-015822,derivative,2017-10-01,A,359.0,58.0,24518.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,359.0,,
813828,2017-10-03,"CBS, CBS.A",COUNTRYMAN GARY L,,0001225208-17-015827,derivative,2017-10-01,A,21.0,58.0,6643.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,21.0,,
813828,2017-10-03,"CBS, CBS.A",REDSTONE SHARI,,0001225208-17-015826,derivative,2017-10-01,A,259.0,58.0,14379.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,259.0,,
813828,2017-10-03,"CBS, CBS.A",REDSTONE SHARI,,0001225208-17-015826,derivative,2017-10-01,A,257.0,58.43,14205.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,257.0,,
813828,2017-10-03,"CBS, CBS.A",COUNTRYMAN GARY L,,0001225208-17-015827,derivative,2017-10-01,A,20.0,58.43,6632.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,20.0,,
813828,2017-10-03,"CBS, CBS.A",Morris Doug,,0001225208-17-015822,derivative,2017-10-01,A,356.0,58.43,24266.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,356.0,,
813828,2017-10-03,"CBS, CBS.A",Kopelson Arnold,,0001225208-17-015828,derivative,2017-10-01,A,11.0,58.0,3635.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,11.0,,
813828,2017-10-03,"CBS, CBS.A",Kopelson Arnold,,0001225208-17-015828,derivative,2017-10-01,A,11.0,58.43,3631.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,11.0,,
813828,2017-10-11,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-016212,non_derivative,2017-10-10,M,150000.0,34.06,1182652.0,D,CBS Class B common stock,,,,
813828,2017-10-11,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-016212,non_derivative,2017-10-10,S,17640.0,58.2553,1165012.0,D,CBS Class B common stock,,,,
813828,2017-10-11,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-016212,derivative,2017-10-10,M,150000.0,0.0,440305.0,D,Employee Stock Option (right to buy),CBS Class B common stock,150000.0,34.06,2020-10-18
813828,2017-10-13,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-016254,non_derivative,2017-10-11,M,150000.0,34.06,1182652.0,D,CBS Class B common stock,,,,
813828,2017-10-13,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-016254,non_derivative,2017-10-11,S,150000.0,56.687,1032652.0,D,CBS Class B common stock,,,,
813828,2017-10-13,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-016254,derivative,2017-10-11,M,150000.0,0.0,290305.0,D,Employee Stock Option (right to buy),CBS Class B common stock,150000.0,34.06,2020-10-18
813828,2017-10-20,"CBS, CBS.A",Goldberg Leonard,,0001225208-17-016442,non_derivative,2017-08-25,G,1625.0,0.0,54362.0,D,CBS Class B common stock,,,,
813828,2017-10-20,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-016443,non_derivative,2017-08-18,G,600.0,0.0,6915.0,D,CBS Class B common stock,,,,
813828,2017-11-08,"CBS, CBS.A",GORDON BRUCE S,,0001225208-17-017099,derivative,2017-11-06,M,5093.0,0.0,0.0,D,Director Stock Option (right to buy),CBS Class B common stock,5093.0,25.2,2018-01-31
813828,2017-11-08,"CBS, CBS.A",GORDON BRUCE S,,0001225208-17-017099,non_derivative,2017-11-06,S,5093.0,55.5,58274.0,D,CBS Class B common stock,,,,
813828,2017-11-08,"CBS, CBS.A",GORDON BRUCE S,,0001225208-17-017099,non_derivative,2017-11-06,M,5093.0,25.2,63367.0,D,CBS Class B common stock,,,,
813828,2017-11-13,"CBS, CBS.A",GIFFORD CHARLES K,,0001225208-17-017235,non_derivative,2017-11-08,M,5093.0,25.2,70273.0,D,CBS Class B common stock,,,,
813828,2017-11-13,"CBS, CBS.A",GIFFORD CHARLES K,,0001225208-17-017235,non_derivative,2017-11-08,S,5093.0,57.3309,65180.0,D,CBS Class B common stock,,,,
813828,2017-11-13,"CBS, CBS.A",GIFFORD CHARLES K,,0001225208-17-017235,derivative,2017-11-08,M,5093.0,0.0,0.0,D,Director Stock Option (right to buy),CBS Class B common stock,5093.0,25.2,2018-01-31
813828,2017-12-06,"CBS, CBS.A",Kopelson Arnold,,0001225208-17-018329,non_derivative,2017-12-04,M,5093.0,25.2,67869.0,D,CBS Class B common stock,,,,
813828,2017-12-06,"CBS, CBS.A",Kopelson Arnold,,0001225208-17-018329,non_derivative,2017-12-04,S,1000.0,59.51,66869.0,D,CBS Class B common stock,,,,
813828,2017-12-06,"CBS, CBS.A",Kopelson Arnold,,0001225208-17-018329,derivative,2017-12-04,M,5093.0,0.0,0.0,D,Director Stock Option (right to buy),CBS Class B common stock,5093.0,25.2,2018-01-31
813828,2017-12-14,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-018705,non_derivative,2017-12-12,S,85000.0,57.8483,969513.0,D,CBS Class B common stock,,,,
813828,2017-12-15,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-018758,non_derivative,2017-12-13,S,85000.0,57.5364,884513.0,D,CBS Class B common stock,,,,
813828,2018-01-03,"CBS, CBS.A",COHEN WILLIAM S,,0001225208-18-000401,derivative,2018-01-01,A,121.0,59.0,32879.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,121.0,,
813828,2018-01-03,"CBS, CBS.A",COHEN WILLIAM S,,0001225208-18-000401,derivative,2018-01-01,A,120.0,59.78,32563.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,120.0,,
813828,2018-01-03,"CBS, CBS.A",ANDELMAN DAVID R,,0001225208-18-000402,derivative,2018-01-01,A,305.0,59.0,28408.0,D,Phantom Class B Common Stock Units,CBS Class B common stock,305.0,,
813828,2018-01-03,"CBS, CBS.A",ANDELMAN DAVID R,,0001225208-18-000402,derivative,2018-01-01,A,301.0,59.78,28133.0,D,Phantom Class A Common Stock Units,CBS Class A common stock,301.0,,
